state;district;school;race;n
B;B36;B36_63;white;18
B;B36;B36_64;asian;25
B;B36;B36_64;black;49
B;B36;B36_64;hisp;37
B;B36;B36_64;native;3
B;B36;B36_64;white;208
B;B36;B36_65;asian;5
B;B36;B36_65;black;235
B;B36;B36_65;hisp;88
B;B36;B36_65;native;2
B;B36;B36_65;white;8
B;B36;B36_66;asian;12
B;B36;B36_66;black;13
B;B36;B36_66;hisp;35
B;B36;B36_66;white;252
B;B36;B36_67;asian;3
B;B36;B36_67;black;24
B;B36;B36_67;hisp;733
B;B36;B36_67;native;4
B;B36;B36_67;white;28
B;B36;B36_68;asian;11
B;B36;B36_68;black;86
B;B36;B36_68;hisp;72
B;B36;B36_68;native;9
B;B36;B36_68;white;74
B;B36;B36_69;asian;38
B;B36;B36_69;black;11
B;B36;B36_69;hisp;222
B;B36;B36_69;native;14
B;B36;B36_69;white;245
B;B36;B36_70;asian;25
B;B36;B36_70;black;35
B;B36;B36_70;hisp;48
B;B36;B36_70;native;10
B;B36;B36_70;white;226
B;B36;B36_71;black;5
B;B36;B36_71;hisp;528
B;B36;B36_71;native;6
B;B36;B36_71;white;10
B;B36;B36_72;asian;12
B;B36;B36_72;black;17
B;B36;B36_72;hisp;416
B;B36;B36_72;native;4
B;B36;B36_72;white;18
B;B36;B36_73;asian;24
B;B36;B36_73;black;10
B;B36;B36_73;hisp;507
B;B36;B36_73;native;8
B;B36;B36_73;white;56
B;B36;B36_74;asian;18
B;B36;B36_74;black;162
B;B36;B36_74;hisp;128
B;B36;B36_74;native;6
B;B36;B36_74;white;81
B;B36;B36_75;black;190
B;B36;B36_75;hisp;79
B;B36;B36_75;native;3
B;B36;B36_75;white;6
B;B36;B36_76;asian;6
B;B36;B36_76;black;141
B;B36;B36_76;hisp;67
B;B36;B36_76;native;28
B;B36;B36_76;white;33
B;B36;B36_77;asian;10
B;B36;B36_77;black;335
B;B36;B36_77;hisp;379
B;B36;B36_77;native;4
B;B36;B36_77;white;28
B;B36;B36_78;asian;26
B;B36;B36_78;black;264
B;B36;B36_78;hisp;121
B;B36;B36_78;native;6
B;B36;B36_78;white;159
B;B36;B36_79;asian;12
B;B36;B36_79;black;84
B;B36;B36_79;hisp;167
B;B36;B36_79;native;2
B;B36;B36_79;white;227
B;B36;B36_80;asian;14
B;B36;B36_80;black;8
B;B36;B36_80;hisp;45
B;B36;B36_80;native;3
B;B36;B36_80;white;380
B;B36;B36_81;black;125
B;B36;B36_81;hisp;166
B;B36;B36_81;native;3
B;B36;B36_81;white;15
B;B36;B36_82;asian;11
B;B36;B36_82;black;354
B;B36;B36_82;hisp;270
B;B36;B36_82;native;2
B;B36;B36_82;white;35
B;B36;B36_83;asian;7
B;B36;B36_83;black;87
B;B36;B36_83;hisp;14
B;B36;B36_83;white;129
B;B36;B36_84;asian;1
B;B36;B36_84;black;289
B;B36;B36_84;hisp;318
B;B36;B36_84;native;6
B;B36;B36_84;white;29
B;B36;B36_85;asian;17
B;B36;B36_85;black;13
B;B36;B36_85;hisp;14
B;B36;B36_85;white;204
B;B36;B36_86;asian;1
B;B36;B36_86;black;2
B;B36;B36_86;hisp;81
B;B36;B36_86;native;2
B;B36;B36_86;white;34
B;B36;B36_87;asian;24
B;B36;B36_87;black;157
B;B36;B36_87;hisp;117
B;B36;B36_87;native;4
B;B36;B36_87;white;165
B;B37;B37_1;asian;3
B;B37;B37_1;hisp;29
B;B37;B37_1;native;16
B;B37;B37_1;white;254
B;B38;B38_1;asian;2
B;B38;B38_1;hisp;8
B;B38;B38_1;native;6
B;B38;B38_1;white;145
B;B39;B39_1;asian;32
B;B39;B39_1;black;16
B;B39;B39_1;hisp;31
B;B39;B39_1;native;3
B;B39;B39_1;white;727
B;B39;B39_2;asian;54
B;B39;B39_2;black;27
B;B39;B39_2;hisp;39
B;B39;B39_2;native;4
B;B39;B39_2;white;508
B;B39;B39_3;asian;4
B;B39;B39_3;black;7
B;B39;B39_3;hisp;13
B;B39;B39_3;native;4
B;B39;B39_3;white;432
B;B39;B39_4;asian;1
B;B39;B39_4;hisp;5
B;B39;B39_4;native;3
B;B39;B39_4;white;261
B;B39;B39_5;asian;4
B;B39;B39_5;black;8
B;B39;B39_5;hisp;30
B;B39;B39_5;native;1
B;B39;B39_5;white;534
B;B39;B39_6;asian;8
B;B39;B39_6;black;3
B;B39;B39_6;hisp;32
B;B39;B39_6;native;3
B;B39;B39_6;white;560
B;B39;B39_7;asian;10
B;B39;B39_7;black;3
B;B39;B39_7;hisp;8
B;B39;B39_7;white;308
B;B39;B39_8;asian;12
B;B39;B39_8;black;9
B;B39;B39_8;hisp;60
B;B39;B39_8;native;6
B;B39;B39_8;white;588
B;B39;B39_9;asian;11
B;B39;B39_9;black;1
B;B39;B39_9;hisp;17
B;B39;B39_9;native;16
B;B39;B39_9;white;463
B;B39;B39_10;asian;1
B;B39;B39_10;black;3
B;B39;B39_10;hisp;14
B;B39;B39_10;white;319
B;B39;B39_11;asian;25
B;B39;B39_11;black;14
B;B39;B39_11;hisp;59
B;B39;B39_11;native;7
B;B39;B39_11;white;634
B;B39;B39_12;asian;23
B;B39;B39_12;black;9
B;B39;B39_12;hisp;42
B;B39;B39_12;native;4
B;B39;B39_12;white;640
B;B39;B39_13;asian;20
B;B39;B39_13;black;4
B;B39;B39_13;hisp;15
B;B39;B39_13;native;4
B;B39;B39_13;white;762
B;B39;B39_14;asian;6
B;B39;B39_14;black;13
B;B39;B39_14;hisp;10
B;B39;B39_14;native;1
B;B39;B39_14;white;291
B;B39;B39_15;asian;52
B;B39;B39_15;black;14
B;B39;B39_15;hisp;55
B;B39;B39_15;native;2
B;B39;B39_15;white;587
B;B39;B39_16;asian;15
B;B39;B39_16;black;3
B;B39;B39_16;hisp;55
B;B39;B39_16;native;5
B;B39;B39_16;white;644
B;B39;B39_17;asian;32
B;B39;B39_17;black;27
B;B39;B39_17;hisp;27
B;B39;B39_17;native;6
B;B39;B39_17;white;475
B;B39;B39_18;asian;15
B;B39;B39_18;black;6
B;B39;B39_18;hisp;7
B;B39;B39_18;white;207
B;B39;B39_19;asian;4
B;B39;B39_19;black;9
B;B39;B39_19;hisp;44
B;B39;B39_19;native;4
B;B39;B39_19;white;609
B;B39;B39_20;asian;14
B;B39;B39_20;black;3
B;B39;B39_20;hisp;14
B;B39;B39_20;native;2
B;B39;B39_20;white;581
B;B39;B39_21;asian;13
B;B39;B39_21;black;11
B;B39;B39_21;hisp;40
B;B39;B39_21;native;6
B;B39;B39_21;white;704
B;B39;B39_22;asian;36
B;B39;B39_22;black;13
B;B39;B39_22;hisp;27
B;B39;B39_22;native;3
B;B39;B39_22;white;532
B;B39;B39_23;asian;15
B;B39;B39_23;black;9
B;B39;B39_23;hisp;20
B;B39;B39_23;native;3
B;B39;B39_23;white;704
B;B39;B39_24;asian;12
B;B39;B39_24;black;6
B;B39;B39_24;hisp;10
B;B39;B39_24;native;3
B;B39;B39_24;white;268
B;B39;B39_25;asian;17
B;B39;B39_25;black;23
B;B39;B39_25;hisp;30
B;B39;B39_25;native;1
B;B39;B39_25;white;712
B;B39;B39_26;asian;22
B;B39;B39_26;black;4
B;B39;B39_26;hisp;22
B;B39;B39_26;native;3
B;B39;B39_26;white;351
B;B39;B39_27;asian;26
B;B39;B39_27;black;5
B;B39;B39_27;hisp;23
B;B39;B39_27;native;1
B;B39;B39_27;white;782
B;B39;B39_28;asian;10
B;B39;B39_28;black;10
B;B39;B39_28;hisp;37
B;B39;B39_28;white;626
B;B39;B39_29;asian;33
B;B39;B39_29;black;10
B;B39;B39_29;hisp;16
B;B39;B39_29;native;4
B;B39;B39_29;white;581
B;B39;B39_30;asian;23
B;B39;B39_30;black;12
B;B39;B39_30;hisp;28
B;B39;B39_30;native;3
B;B39;B39_30;white;585
B;B39;B39_31;asian;34
B;B39;B39_31;black;15
B;B39;B39_31;hisp;39
B;B39;B39_31;native;5
B;B39;B39_31;white;392
B;B39;B39_32;asian;11
B;B39;B39_32;black;3
B;B39;B39_32;hisp;21
B;B39;B39_32;native;3
B;B39;B39_32;white;496
B;B39;B39_33;asian;7
B;B39;B39_33;hisp;8
B;B39;B39_33;white;310
B;B39;B39_34;asian;18
B;B39;B39_34;black;13
B;B39;B39_34;hisp;25
B;B39;B39_34;native;6
B;B39;B39_34;white;579
B;B39;B39_35;asian;17
B;B39;B39_35;black;1
B;B39;B39_35;hisp;34
B;B39;B39_35;native;8
B;B39;B39_35;white;601
B;B40;B40_1;black;5
B;B40;B40_1;hisp;43
B;B40;B40_1;native;7
B;B40;B40_1;white;342
B;B40;B40_2;asian;1
B;B40;B40_2;hisp;16
B;B40;B40_2;native;9
B;B40;B40_2;white;140
B;B40;B40_3;asian;6
B;B40;B40_3;black;4
B;B40;B40_3;hisp;44
B;B40;B40_3;native;36
B;B40;B40_3;white;342
B;B40;B40_4;asian;7
B;B40;B40_4;black;7
B;B40;B40_4;hisp;85
B;B40;B40_4;native;38
B;B40;B40_4;white;218
B;B40;B40_5;asian;3
B;B40;B40_5;black;14
B;B40;B40_5;hisp;49
B;B40;B40_5;native;12
B;B40;B40_5;white;429
B;B40;B40_6;asian;1
B;B40;B40_6;black;1
B;B40;B40_6;hisp;16
B;B40;B40_6;native;5
B;B40;B40_6;white;113
B;B40;B40_7;black;3
B;B40;B40_7;hisp;36
B;B40;B40_7;native;12
B;B40;B40_7;white;202
B;B41;B41_1;black;2
B;B41;B41_1;hisp;6
B;B41;B41_1;native;2
B;B41;B41_1;white;123
B;B42;B42_1;asian;2
B;B42;B42_1;black;4
B;B42;B42_1;hisp;119
B;B42;B42_1;native;1
B;B42;B42_1;white;405
B;B42;B42_2;asian;5
B;B42;B42_2;black;3
B;B42;B42_2;hisp;105
B;B42;B42_2;native;1
B;B42;B42_2;white;146
B;B42;B42_3;black;1
B;B42;B42_3;hisp;66
B;B42;B42_3;native;4
B;B42;B42_3;white;106
B;B42;B42_4;black;6
B;B42;B42_4;hisp;189
B;B42;B42_4;white;188
B;B42;B42_5;asian;4
B;B42;B42_5;hisp;250
B;B42;B42_5;native;6
B;B42;B42_5;white;152
B;B42;B42_6;asian;4
B;B42;B42_6;black;1
B;B42;B42_6;hisp;222
B;B42;B42_6;white;299
B;B43;B43_1;black;2
B;B43;B43_1;hisp;32
B;B43;B43_1;native;4
B;B43;B43_1;white;229
B;B44;B44_1;black;3
B;B44;B44_1;hisp;114
B;B44;B44_1;native;3
B;B44;B44_1;white;234
B;B44;B44_2;hisp;44
B;B44;B44_2;white;156
B;B45;B45_1;asian;2
B;B45;B45_1;black;2
B;B45;B45_1;hisp;2
B;B45;B45_1;native;10
B;B45;B45_1;white;170
B;B46;B46_1;asian;6
B;B46;B46_1;black;2
B;B46;B46_1;hisp;27
B;B46;B46_1;native;10
B;B46;B46_1;white;511
B;B46;B46_2;asian;2
B;B46;B46_2;black;2
B;B46;B46_2;hisp;22
B;B46;B46_2;native;9
B;B46;B46_2;white;537
B;B46;B46_3;asian;10
B;B46;B46_3;black;7
B;B46;B46_3;hisp;19
B;B46;B46_3;native;4
B;B46;B46_3;white;242
B;B47;B47_1;black;9
B;B47;B47_1;hisp;46
B;B47;B47_1;white;504
B;B48;B48_1;asian;4
B;B48;B48_1;black;6
B;B48;B48_1;hisp;34
B;B48;B48_1;native;2
B;B48;B48_1;white;101
B;B48;B48_2;asian;12
B;B48;B48_2;black;8
B;B48;B48_2;hisp;34
B;B48;B48_2;native;15
B;B48;B48_2;white;234
B;B48;B48_3;asian;1
B;B48;B48_3;black;13
B;B48;B48_3;hisp;46
B;B48;B48_3;native;5
B;B48;B48_3;white;236
B;B48;B48_4;asian;7
B;B48;B48_4;black;24
B;B48;B48_4;hisp;123
B;B48;B48_4;native;6
B;B48;B48_4;white;328
B;B48;B48_5;asian;4
B;B48;B48_5;black;12
B;B48;B48_5;hisp;45
B;B48;B48_5;native;1
B;B48;B48_5;white;190
B;B48;B48_6;asian;5
B;B48;B48_6;black;5
B;B48;B48_6;hisp;87
B;B48;B48_6;native;14
B;B48;B48_6;white;151
B;B49;B49_1;asian;3
B;B49;B49_1;black;7
B;B49;B49_1;hisp;33
B;B49;B49_1;native;8
B;B49;B49_1;white;279
B;B49;B49_2;asian;3
B;B49;B49_2;black;1
B;B49;B49_2;hisp;17
B;B49;B49_2;native;7
B;B49;B49_2;white;277
B;B50;B50_1;black;3
B;B50;B50_1;hisp;12
B;B50;B50_1;native;2
B;B50;B50_1;white;95
B;B50;B50_2;asian;1
B;B50;B50_2;black;1
B;B50;B50_2;hisp;17
B;B50;B50_2;native;3
B;B50;B50_2;white;210
B;B51;B51_1;asian;7
B;B51;B51_1;black;65
B;B51;B51_1;hisp;85
B;B51;B51_1;native;12
B;B51;B51_1;white;337
B;B51;B51_2;asian;6
B;B51;B51_2;black;2
B;B51;B51_2;hisp;29
B;B51;B51_2;native;27
B;B51;B51_2;white;356
B;B51;B51_3;asian;41
B;B51;B51_3;black;57
B;B51;B51_3;hisp;87
B;B51;B51_3;native;1
B;B51;B51_3;white;587
B;B51;B51_4;asian;53
B;B51;B51_4;black;66
B;B51;B51_4;hisp;69
B;B51;B51_4;native;18
B;B51;B51_4;white;561
B;B51;B51_5;asian;8
B;B51;B51_5;black;10
B;B51;B51_5;hisp;28
B;B51;B51_5;native;20
B;B51;B51_5;white;377
B;B52;B52_1;black;5
B;B52;B52_1;hisp;3
B;B52;B52_1;white;128
B;B53;B53_1;asian;1
B;B53;B53_1;black;4
B;B53;B53_1;hisp;71
B;B53;B53_1;native;4
B;B53;B53_1;white;359
B;B53;B53_2;asian;3
B;B53;B53_2;black;1
B;B53;B53_2;hisp;37
B;B53;B53_2;white;274
B;B54;B54_1;asian;15
B;B54;B54_1;black;16
B;B54;B54_1;hisp;45
B;B54;B54_1;native;7
B;B54;B54_1;white;543
B;B54;B54_2;asian;4
B;B54;B54_2;black;14
B;B54;B54_2;hisp;18
B;B54;B54_2;native;2
B;B54;B54_2;white;478
B;B54;B54_3;asian;11
B;B54;B54_3;black;16
B;B54;B54_3;hisp;57
B;B54;B54_3;native;15
B;B54;B54_3;white;454
B;B54;B54_4;asian;4
B;B54;B54_4;black;9
B;B54;B54_4;hisp;47
B;B54;B54_4;native;5
B;B54;B54_4;white;411
B;B54;B54_5;asian;12
B;B54;B54_5;black;15
B;B54;B54_5;hisp;70
B;B54;B54_5;white;323
B;B54;B54_6;asian;3
B;B54;B54_6;black;3
B;B54;B54_6;hisp;30
B;B54;B54_6;native;5
B;B54;B54_6;white;409
B;B54;B54_7;asian;26
B;B54;B54_7;black;7
B;B54;B54_7;hisp;42
B;B54;B54_7;native;9
B;B54;B54_7;white;267
B;B54;B54_8;asian;7
B;B54;B54_8;black;7
B;B54;B54_8;hisp;48
B;B54;B54_8;native;4
B;B54;B54_8;white;458
B;B54;B54_9;black;10
B;B54;B54_9;hisp;168
B;B54;B54_9;native;4
B;B54;B54_9;white;154
B;B54;B54_10;asian;45
B;B54;B54_10;black;12
B;B54;B54_10;hisp;62
B;B54;B54_10;native;8
B;B54;B54_10;white;218
B;B54;B54_11;asian;14
B;B54;B54_11;black;14
B;B54;B54_11;hisp;64
B;B54;B54_11;native;11
B;B54;B54_11;white;397
B;B54;B54_12;black;17
B;B54;B54_12;hisp;182
B;B54;B54_12;native;12
B;B54;B54_12;white;198
B;B54;B54_13;asian;9
B;B54;B54_13;black;20
B;B54;B54_13;hisp;26
B;B54;B54_13;white;330
B;B54;B54_14;asian;19
B;B54;B54_14;black;2
B;B54;B54_14;hisp;107
B;B54;B54_14;native;9
B;B54;B54_14;white;485
B;B54;B54_15;asian;5
B;B54;B54_15;black;5
B;B54;B54_15;hisp;78
B;B54;B54_15;native;6
B;B54;B54_15;white;517
B;B54;B54_16;asian;7
B;B54;B54_16;black;3
B;B54;B54_16;hisp;200
B;B54;B54_16;native;1
B;B54;B54_16;white;79
B;B54;B54_17;asian;19
B;B54;B54_17;black;12
B;B54;B54_17;hisp;157
B;B54;B54_17;native;6
B;B54;B54_17;white;254
B;B54;B54_18;asian;12
B;B54;B54_18;black;6
B;B54;B54_18;hisp;13
B;B54;B54_18;native;5
B;B54;B54_18;white;529
B;B54;B54_19;asian;17
B;B54;B54_19;black;12
B;B54;B54_19;hisp;38
B;B54;B54_19;native;7
B;B54;B54_19;white;153
B;B54;B54_20;asian;29
B;B54;B54_20;black;15
B;B54;B54_20;hisp;15
B;B54;B54_20;native;4
B;B54;B54_20;white;411
B;B54;B54_21;asian;9
B;B54;B54_21;black;12
B;B54;B54_21;hisp;43
B;B54;B54_21;native;3
B;B54;B54_21;white;562
B;B54;B54_22;asian;21
B;B54;B54_22;black;4
B;B54;B54_22;hisp;30
B;B54;B54_22;native;1
B;B54;B54_22;white;628
B;B54;B54_23;asian;40
B;B54;B54_23;black;9
B;B54;B54_23;hisp;30
B;B54;B54_23;native;3
B;B54;B54_23;white;463
B;B54;B54_24;asian;24
B;B54;B54_24;black;10
B;B54;B54_24;hisp;55
B;B54;B54_24;native;2
B;B54;B54_24;white;474
B;B54;B54_25;asian;13
B;B54;B54_25;black;6
B;B54;B54_25;hisp;36
B;B54;B54_25;white;479
B;B55;B55_1;asian;4
B;B55;B55_1;black;4
B;B55;B55_1;hisp;216
B;B55;B55_1;native;1
B;B55;B55_1;white;202
B;B55;B55_2;black;4
B;B55;B55_2;hisp;394
B;B55;B55_2;native;1
B;B55;B55_2;white;320
B;B56;B56_1;hisp;203
B;B56;B56_1;white;158
B;B56;B56_2;black;3
B;B56;B56_2;hisp;136
B;B56;B56_2;white;182
B;B56;B56_3;black;2
B;B56;B56_3;hisp;216
B;B56;B56_3;white;156
B;B56;B56_4;hisp;239
B;B56;B56_4;native;2
B;B56;B56_4;white;126
B;B57;B57_1;asian;16
B;B57;B57_1;black;121
B;B57;B57_1;hisp;98
B;B57;B57_1;native;13
B;B57;B57_1;white;302
B;B57;B57_2;asian;12
B;B57;B57_2;black;67
B;B57;B57_2;hisp;43
B;B57;B57_2;native;18
B;B57;B57_2;white;220
B;B57;B57_3;asian;15
B;B57;B57_3;black;68
B;B57;B57_3;hisp;25
B;B57;B57_3;white;85
B;B57;B57_4;asian;6
B;B57;B57_4;black;48
B;B57;B57_4;hisp;102
B;B57;B57_4;native;16
B;B57;B57_4;white;323
B;B57;B57_5;asian;30
B;B57;B57_5;black;188
B;B57;B57_5;hisp;127
B;B57;B57_5;native;19
B;B57;B57_5;white;393
B;B57;B57_6;asian;21
B;B57;B57_6;black;45
B;B57;B57_6;hisp;73
B;B57;B57_6;native;7
B;B57;B57_6;white;404
B;B58;B58_1;hisp;20
B;B58;B58_1;white;103
B;B59;B59_1;asian;9
B;B59;B59_1;hisp;126
B;B59;B59_1;white;38
B;B60;B60_1;asian;3
B;B60;B60_1;black;1
B;B60;B60_1;hisp;120
B;B60;B60_1;white;96
B;B60;B60_2;hisp;130
B;B60;B60_2;native;1
B;B60;B60_2;white;198
B;B60;B60_3;asian;5
B;B60;B60_3;hisp;149
B;B60;B60_3;native;5
B;B60;B60_3;white;217
B;B61;B61_1;black;3
B;B61;B61_1;hisp;11
B;B61;B61_1;native;1
B;B61;B61_1;white;174
B;B62;B62_1;asian;3
B;B62;B62_1;black;3
B;B62;B62_1;hisp;208
B;B62;B62_1;native;3
B;B62;B62_1;white;370
B;B62;B62_2;asian;8
B;B62;B62_2;black;5
B;B62;B62_2;hisp;195
B;B62;B62_2;native;5
B;B62;B62_2;white;165
B;B62;B62_3;asian;4
B;B62;B62_3;black;5
B;B62;B62_3;hisp;104
B;B62;B62_3;white;324
B;B62;B62_4;hisp;17
B;B62;B62_4;white;199
B;B62;B62_5;black;4
B;B62;B62_5;hisp;132
B;B62;B62_5;white;105
B;B62;B62_6;asian;5
B;B62;B62_6;black;3
B;B62;B62_6;hisp;110
B;B62;B62_6;native;3
B;B62;B62_6;white;317
B;B63;B63_1;hisp;95
B;B63;B63_1;white;72
B;B64;B64_1;asian;4
B;B64;B64_1;hisp;9
B;B64;B64_1;native;1
B;B64;B64_1;white;187
B;B64;B64_2;hisp;14
B;B64;B64_2;white;209
B;B65;B65_1;asian;5
B;B65;B65_1;black;3
B;B65;B65_1;hisp;59
B;B65;B65_1;native;2
B;B65;B65_1;white;353
B;B65;B65_2;asian;1
B;B65;B65_2;black;1
B;B65;B65_2;hisp;8
B;B65;B65_2;white;280
B;B65;B65_3;asian;1
B;B65;B65_3;hisp;97
B;B65;B65_3;native;2
B;B65;B65_3;white;394
B;B65;B65_4;asian;3
B;B65;B65_4;black;8
B;B65;B65_4;hisp;114
B;B65;B65_4;native;2
B;B65;B65_4;white;334
B;B65;B65_5;asian;1
B;B65;B65_5;black;1
B;B65;B65_5;hisp;66
B;B65;B65_5;white;164
B;B65;B65_6;asian;8
B;B65;B65_6;black;10
B;B65;B65_6;hisp;78
B;B65;B65_6;native;3
B;B65;B65_6;white;451
B;B65;B65_7;asian;2
B;B65;B65_7;black;1
B;B65;B65_7;hisp;57
B;B65;B65_7;native;8
B;B65;B65_7;white;369
B;B65;B65_8;asian;2
B;B65;B65_8;black;6
B;B65;B65_8;hisp;71
B;B65;B65_8;native;5
B;B65;B65_8;white;169
B;B65;B65_9;black;2
B;B65;B65_9;hisp;36
B;B65;B65_9;native;4
B;B65;B65_9;white;323
B;B65;B65_10;asian;3
B;B65;B65_10;black;2
B;B65;B65_10;hisp;141
B;B65;B65_10;native;8
B;B65;B65_10;white;317
B;B65;B65_11;asian;5
B;B65;B65_11;black;2
B;B65;B65_11;hisp;71
B;B65;B65_11;white;388
B;B65;B65_12;asian;5
B;B65;B65_12;black;1
B;B65;B65_12;hisp;44
B;B65;B65_12;native;3
B;B65;B65_12;white;309
B;B65;B65_13;asian;2
B;B65;B65_13;black;2
B;B65;B65_13;hisp;11
B;B65;B65_13;white;209
B;B65;B65_14;asian;2
B;B65;B65_14;black;3
B;B65;B65_14;hisp;116
B;B65;B65_14;native;1
B;B65;B65_14;white;488
B;B65;B65_15;asian;1
B;B65;B65_15;black;1
B;B65;B65_15;hisp;46
B;B65;B65_15;native;10
B;B65;B65_15;white;374
B;B65;B65_16;asian;12
B;B65;B65_16;black;9
B;B65;B65_16;hisp;56
B;B65;B65_16;white;369
B;B65;B65_17;hisp;58
B;B65;B65_17;native;4
B;B65;B65_17;white;298
B;B65;B65_18;asian;1
B;B65;B65_18;black;6
B;B65;B65_18;hisp;68
B;B65;B65_18;white;486
B;B65;B65_19;asian;5
B;B65;B65_19;black;1
B;B65;B65_19;hisp;70
B;B65;B65_19;white;379
B;B65;B65_20;asian;4
B;B65;B65_20;black;2
B;B65;B65_20;hisp;5
B;B65;B65_20;white;84
B;B65;B65_21;black;6
B;B65;B65_21;hisp;110
B;B65;B65_21;native;11
B;B65;B65_21;white;433
B;B65;B65_22;black;4
B;B65;B65_22;hisp;98
B;B65;B65_22;native;4
B;B65;B65_22;white;303
B;B66;B66_1;asian;3
B;B66;B66_1;black;7
B;B66;B66_1;hisp;93
B;B66;B66_1;native;1
B;B66;B66_1;white;427
B;B67;B67_1;black;3
B;B67;B67_1;hisp;653
B;B67;B67_1;native;1
B;B67;B67_1;white;31
B;B67;B67_2;asian;3
B;B67;B67_2;black;6
B;B67;B67_2;hisp;216
B;B67;B67_2;white;174
B;B67;B67_3;asian;4
B;B67;B67_3;black;2
B;B67;B67_3;hisp;424
B;B67;B67_3;native;13
B;B67;B67_3;white;170
B;B67;B67_4;asian;2
B;B67;B67_4;black;6
B;B67;B67_4;hisp;66
B;B67;B67_4;native;8
B;B67;B67_4;white;141
B;B67;B67_5;black;2
B;B67;B67_5;hisp;343
B;B67;B67_5;native;2
B;B67;B67_5;white;148
B;B67;B67_6;asian;3
B;B67;B67_6;black;1
B;B67;B67_6;hisp;452
B;B67;B67_6;native;2
B;B67;B67_6;white;36
B;B67;B67_7;asian;5
B;B67;B67_7;black;16
B;B67;B67_7;hisp;473
B;B67;B67_7;native;4
B;B67;B67_7;white;142
B;B67;B67_8;asian;4
B;B67;B67_8;black;6
B;B67;B67_8;hisp;113
B;B67;B67_8;native;1
B;B67;B67_8;white;387
B;B67;B67_9;asian;11
B;B67;B67_9;black;18
B;B67;B67_9;hisp;212
B;B67;B67_9;native;8
B;B67;B67_9;white;388
B;B67;B67_10;asian;7
B;B67;B67_10;black;7
B;B67;B67_10;hisp;107
B;B67;B67_10;native;3
B;B67;B67_10;white;369
B;B67;B67_11;asian;3
B;B67;B67_11;black;2
B;B67;B67_11;hisp;156
B;B67;B67_11;native;3
B;B67;B67_11;white;242
B;B67;B67_12;asian;6
B;B67;B67_12;black;8
B;B67;B67_12;hisp;142
B;B67;B67_12;native;2
B;B67;B67_12;white;518
B;B67;B67_13;asian;1
B;B67;B67_13;black;9
B;B67;B67_13;hisp;344
B;B67;B67_13;native;1
B;B67;B67_13;white;196
B;B67;B67_14;asian;12
B;B67;B67_14;black;8
B;B67;B67_14;hisp;93
B;B67;B67_14;native;3
B;B67;B67_14;white;532
B;B67;B67_15;asian;6
B;B67;B67_15;black;7
B;B67;B67_15;hisp;110
B;B67;B67_15;native;5
B;B67;B67_15;white;373
B;B68;B68_1;asian;18
B;B68;B68_1;black;1
B;B68;B68_1;hisp;53
B;B68;B68_1;native;27
B;B68;B68_1;white;776
B;B69;B69_1;asian;1
B;B69;B69_1;black;4
B;B69;B69_1;hisp;21
B;B69;B69_1;native;5
B;B69;B69_1;white;89
B;B70;B70_1;asian;18
B;B70;B70_1;black;221
B;B70;B70_1;hisp;132
B;B70;B70_1;native;12
B;B70;B70_1;white;143
B;B70;B70_2;asian;7
B;B70;B70_2;black;11
B;B70;B70_2;hisp;80
B;B70;B70_2;native;3
B;B70;B70_2;white;104
B;B70;B70_3;asian;20
B;B70;B70_3;black;187
B;B70;B70_3;hisp;107
B;B70;B70_3;native;5
B;B70;B70_3;white;235
B;B70;B70_4;asian;21
B;B70;B70_4;black;106
B;B70;B70_4;hisp;168
B;B70;B70_4;native;15
B;B70;B70_4;white;151
B;B70;B70_5;asian;12
B;B70;B70_5;black;80
B;B70;B70_5;hisp;183
B;B70;B70_5;native;7
B;B70;B70_5;white;172
B;B70;B70_6;asian;24
B;B70;B70_6;black;83
B;B70;B70_6;hisp;83
B;B70;B70_6;native;11
B;B70;B70_6;white;209
B;B70;B70_7;asian;24
B;B70;B70_7;black;99
B;B70;B70_7;hisp;173
B;B70;B70_7;native;14
B;B70;B70_7;white;132
B;B70;B70_8;asian;14
B;B70;B70_8;black;115
B;B70;B70_8;hisp;153
B;B70;B70_8;native;2
B;B70;B70_8;white;241
B;B70;B70_9;asian;14
B;B70;B70_9;black;62
B;B70;B70_9;hisp;73
B;B70;B70_9;native;5
B;B70;B70_9;white;198
B;B70;B70_10;asian;25
B;B70;B70_10;black;142
B;B70;B70_10;hisp;124
B;B70;B70_10;native;3
B;B70;B70_10;white;189
B;B70;B70_11;asian;21
B;B70;B70_11;black;183
B;B70;B70_11;hisp;118
B;B70;B70_11;native;7
B;B70;B70_11;white;158
B;B70;B70_12;asian;38
B;B70;B70_12;black;59
B;B70;B70_12;hisp;132
B;B70;B70_12;native;8
B;B70;B70_12;white;248
B;B70;B70_13;asian;23
B;B70;B70_13;black;123
B;B70;B70_13;hisp;102
B;B70;B70_13;native;3
B;B70;B70_13;white;234
B;B71;B71_1;asian;4
B;B71;B71_1;hisp;1
B;B71;B71_1;white;183
B;B72;B72_1;black;1
B;B72;B72_1;hisp;22
B;B72;B72_1;native;3
B;B72;B72_1;white;267
B;B73;B73_1;black;4
B;B73;B73_1;hisp;47
B;B73;B73_1;white;122
B;B74;B74_1;hisp;65
B;B74;B74_1;white;125
B;B75;B75_1;hisp;100
B;B75;B75_1;white;295
B;B76;B76_1;black;3
B;B76;B76_1;hisp;11
